ID	Day1	Day2	Day3	Day6	Day8	Day12
PF3D7_1351400	9.707513	8.621734	8.355205	8.173019	8.068258	8.080327
PF3D7_1351600	7.433831	8.031454	8.772897	9.267348	9.762821	10.430754
PF3D7_1351700	4.870209	5.831113	6.790049	5.467284	4.972238	4.682531
PF3D7_1351800.1	6.058303	5.277478	5.69414	5.18488	5.328709	5.675804
PF3D7_1351800.2	6.178125	5.199617	5.450212	4.953567	5.115827	5.548323
PF3D7_1351900	8.376587	8.227165	8.827168	8.525217	8.204366	8.049941
PF3D7_1352000	6.295741	6.376715	5.857915	6.000076	6.268406	6.652172
PF3D7_1352100	4.589904	4.098848	4.206459	4.148658	4.380622	4.8638
PF3D7_1352200	8.139249	7.47468	7.79105	7.624123	7.462962	7.766291
PF3D7_1352300	5.105886	5.201587	5.384898	4.481486	4.425054	4.739012
PF3D7_1352400	5.21808	5.466412	4.92743	4.801025	5.035542	4.829851
PF3D7_1352500	9.672276	10.071619	9.199657	9.024175	9.224043	10.015791
PF3D7_1352700	5.645213	5.441848	4.984902	4.877649	4.876682	4.716856
PF3D7_1352800	5.158463	5.217775	4.949944	5.235855	5.055065	5.024257
PF3D7_1352900	4.74513	4.608591	5.791375	5.038447	4.707368	4.738938
PF3D7_1353000	5.844963	6.023594	5.422116	5.005468	5.219322	5.349693
PF3D7_1353100	7.440252	5.847379	6.950469	5.742255	5.620363	5.767236
PF3D7_1353200	9.633156	8.775886	10.748091	8.694788	8.192907	7.790506
PF3D7_1353300	5.169985	5.295444	5.109908	5.201702	5.354121	5.241573
PF3D7_1353400	5.203969	5.411223	5.130492	5.055363	5.106183	4.722226
PF3D7_1353500	5.355906	5.064429	4.780708	5.073517	5.36918	4.812469
PF3D7_1353600	8.67794	8.963744	8.289848	7.981667	8.057378	8.159098
PF3D7_1353700	7.312272	6.656161	7.023371	6.954073	6.901097	7.370196
PF3D7_1353800	7.792419	8.091066	7.41358	7.134326	7.539064	7.701139
PF3D7_1353900	6.737115	6.961086	6.463503	5.982786	5.952166	6.407306
PF3D7_1354000	5.394528	5.020244	5.70118	6.534634	6.669231	6.846578
PF3D7_1354200	5.446885	5.599583	5.547425	5.92659	6.245345	6.03009
PF3D7_1354300	5.679262	5.112905	4.997987	5.168603	5.240589	5.159003
PF3D7_1354400	11.330637	11.015912	10.520104	10.288546	10.141174	9.659299
PF3D7_1354500	8.150973	7.57964	7.129988	6.741273	6.985198	6.968802
PF3D7_1354700	3.988325	3.986153	4.086675	4.637931	4.13127	3.647995
PF3D7_1354800	6.117151	6.48542	6.412142	6.631059	6.589516	6.904936
PF3D7_1354900	5.005782	5.123061	4.897354	4.512629	4.683843	4.718275
PF3D7_1355100	5.97238	6.31146	5.798131	5.921534	6.177863	5.278401
PF3D7_1355200	4.543036	4.442135	4.657918	4.931714	4.572411	4.192958
PF3D7_1355300	5.465145	5.483731	5.62812	5.551084	5.774903	4.760395
PF3D7_1355500	5.491882	5.389622	4.937997	4.732927	4.982975	4.963078
PF3D7_1355600	5.48552	5.292407	5.344467	5.346574	5.586616	5.031143
PF3D7_1355700	6.316019	6.564075	6.626354	6.175924	6.128309	5.962181
PF3D7_1355900	7.517532	7.561257	8.127264	7.628479	7.819213	7.523842
PF3D7_1356000	4.287092	4.487259	4.601924	5.072144	5.172718	4.834008
PF3D7_1356100	4.906877	5.528363	5.305298	5.867815	6.218884	6.069113
PF3D7_1356200	7.410843	6.374187	6.491076	6.40394	6.935634	7.09683
PF3D7_1356300	9.427666	10.173818	9.779903	9.935765	9.67616	9.123821
PF3D7_1356400	5.067361	5.096619	4.948224	5.083798	5.030271	4.945062
PF3D7_1356500	6.022436	6.595249	7.110829	7.780811	7.715285	8.093665
PF3D7_1356600	6.190252	6.501209	6.086741	6.022103	5.898522	5.752526
PF3D7_1356700	6.497343	5.593705	4.501461	5.613882	5.289307	4.968632
PF3D7_1356800	4.460808	4.911847	5.226864	5.234777	5.563722	5.250727
PF3D7_1356900	7.188889	8.07131	7.270448	7.24985	7.356635	6.841353
PF3D7_1357000	9.34621	9.040193	8.614551	7.888473	7.737536	6.940819
PF3D7_1357100	9.4675	9.156872	8.783838	8.077833	7.869354	7.113327
PF3D7_1357200	4.999857	4.756642	4.812916	5.15929	5.674085	5.087242
PF3D7_1357400	5.008117	4.806826	4.854548	4.926595	5.145519	5.209543
PF3D7_1357500	5.543672	5.63995	5.481211	5.396096	5.336514	5.22875
PF3D7_1357600	4.342039	3.814548	4.081846	4.134546	4.152357	4.570044
PF3D7_1357700	5.318693	4.960682	5.059841	4.998027	5.155588	4.800229
PF3D7_1357800	7.905416	7.487781	7.069729	6.9046	7.008849	6.419761
PF3D7_1357900	9.086868	7.808759	7.408614	7.613215	8.038138	8.597153
PF3D7_1358000	5.179943	5.216641	5.060528	5.175897	5.438806	5.739561
PF3D7_1358100	6.481964	6.086124	5.908133	5.989271	6.337297	5.774959
PF3D7_1358200	5.038369	4.550716	4.828991	4.698089	4.636589	4.611271
PF3D7_1358300	4.200397	6.238277	4.576458	5.281241	5.599774	5.829217
PF3D7_1358400	8.520563	9.038453	9.495631	9.302518	9.794475	9.104032
PF3D7_1358500	5.309472	4.756012	5.022499	4.829107	4.395979	4.845885
PF3D7_1358600	5.989173	6.489581	7.087941	7.863534	7.972049	7.065835
PF3D7_1358700	7.087612	7.416007	7.583992	6.890695	7.176077	7.178535
PF3D7_1358900	5.891229	5.647072	5.569021	5.789761	5.928224	5.854461
PF3D7_1359000	4.478105	4.584417	4.46644	4.533219	4.480439	4.588
PF3D7_1359200	7.640077	7.929376	7.850648	8.399298	7.736348	7.661108
PF3D7_1359300	5.705399	5.591525	5.280684	5.438652	5.551938	5.262916
PF3D7_1359400	9.198324	8.841465	8.750725	8.738276	8.843887	8.692877
PF3D7_1359600	6.6345	6.381848	6.028552	6.080245	6.200371	6.186064
PF3D7_1359700	4.536833	4.695751	4.701798	4.962834	4.909446	4.808376
PF3D7_1359900	5.465845	5.425437	5.426974	5.507524	5.538491	5.303378
PF3D7_1360000	5.110564	5.578168	5.310181	5.756392	6.19411	5.320071
PF3D7_1360100	5.264178	5.013425	4.650801	5.518799	5.511123	5.91655
PF3D7_1360200	9.266319	8.903029	8.257817	8.239011	8.269968	8.017782
PF3D7_1360300	5.618957	5.697	5.693912	5.630997	5.826357	6.038181
PF3D7_1360500	5.153308	5.202688	5.409885	5.578206	5.853258	5.586363
PF3D7_1360700	5.840917	5.988822	5.734394	5.741881	5.596153	5.847114
PF3D7_1360800	7.064962	7.243381	6.668282	6.662727	6.42495	6.153515
PF3D7_1360900	8.518741	8.763599	8.604865	8.493605	8.650657	7.812443
PF3D7_1361000	5.789767	5.410246	5.571367	5.340582	5.328225	5.110058
PF3D7_1361100	6.002837	5.823345	5.778581	5.750837	5.974055	5.935829
PF3D7_1361200	5.517214	5.479449	5.360421	5.428472	5.366121	5.491344
PF3D7_1361300	5.419548	5.723575	6.293566	6.615531	6.745026	7.011977
PF3D7_1361400	6.519415	7.270404	7.748311	7.168453	7.427421	7.840549
PF3D7_1361500.1	7.342626	8.764693	8.93401	8.318057	8.018917	8.066149
PF3D7_1361500.2	5.254578	7.492505	7.838451	6.646297	6.300499	6.631196
PF3D7_1361600	4.454297	4.754733	4.810392	4.614385	4.381046	5.213019
PF3D7_1361700	7.249711	8.388242	8.081376	8.112692	8.556198	8.527932
PF3D7_1361800	5.714127	7.335265	7.418659	7.521451	8.024636	7.196311
PF3D7_1361900	8.389559	9.008586	8.104696	7.892445	7.80596	8.149912
PF3D7_1362000	8.466001	9.047848	9.080324	9.12472	9.183437	8.93296
PF3D7_1362100	7.56468	7.607386	8.269337	8.94963	9.388655	9.935291
PF3D7_1362200	6.588499	6.064569	6.046453	5.687127	5.417519	5.110578
PF3D7_1362300	8.256461	7.76469	7.321274	7.320018	6.977673	6.761731
PF3D7_1362400	6.285741	6.321717	6.365133	6.487966	6.715733	6.546264
PF3D7_1362500	5.694361	6.299212	6.151669	5.897361	5.793489	6.178085
PF3D7_1362600	8.206342	8.495116	8.978145	9.798032	10.07088	10.838077
PF3D7_1362700	7.598901	7.685951	7.803905	7.678464	7.287421	7.039257
PF3D7_1362800	4.961238	5.383009	5.088718	5.334522	5.322338	5.483451
PF3D7_1362900	7.032934	5.795576	6.577388	7.208868	7.541039	6.551732
PF3D7_1363000	3.932437	4.165557	4.571966	3.83423	4.878208	5.249492
PF3D7_1363100	5.317932	5.352639	5.240899	5.62222	4.845543	5.458834
PF3D7_1363200	5.294326	5.319	5.209516	4.969528	4.792736	5.240003
PF3D7_1363400	5.743973	5.877278	5.493016	5.80256	5.483532	5.81416
PF3D7_1363500	5.562763	5.51666	5.169811	5.159287	5.3692	5.28875
PF3D7_1363600	6.044198	5.794754	6.123349	5.648604	5.803302	5.568595
PF3D7_1363700	5.390854	5.38028	5.418864	5.263121	5.38667	5.241532
PF3D7_1363800	5.215528	5.115209	5.443537	5.923141	5.948193	5.527196
PF3D7_1364000	4.852484	5.089617	4.774676	4.769561	4.845657	4.702727
PF3D7_1364100	5.051793	7.014721	5.919304	6.06557	6.118378	5.372489
PF3D7_1364200	4.442389	4.680469	4.776019	4.587092	4.690769	4.812597
PF3D7_1364300	5.683661	5.443244	5.434519	5.368029	5.423106	5.42264
PF3D7_1364400	4.796871	4.776679	4.707125	4.677246	4.66719	4.587953
PF3D7_1364500	5.648122	5.436188	5.150498	5.007434	4.904172	4.670198
PF3D7_1364600	4.964611	5.357762	4.829073	5.098543	5.325252	5.157418
PF3D7_1364700	5.163431	5.219512	4.339162	4.842528	4.693472	5.651608
PF3D7_1364800	9.653918	8.797625	9.456635	8.74915	8.76229	9.915295
PF3D7_1364900	5.607821	5.248161	5.235905	5.274177	4.931749	4.987375
PF3D7_1365000	6.262621	5.987845	5.712851	5.770833	6.133923	7.585836
PF3D7_1365100	7.701535	6.340866	7.23684	7.630917	7.484483	8.050797
PF3D7_1365300	5.186153	5.033306	5.126052	4.849828	4.726962	4.779551
PF3D7_1365400	7.319437	7.072009	6.994556	6.79849	6.751878	6.701007
PF3D7_1365500	6.55756	6.940403	6.780045	6.700612	7.016764	7.461256
PF3D7_1365600	6.915479	7.339879	7.810632	7.888002	8.318627	8.371736
PF3D7_1365700	5.751716	6.174617	5.700631	6.143256	5.983862	6.73156
PF3D7_1365800	4.746383	4.837956	4.714667	5.122592	4.748176	5.059253
PF3D7_1365900	9.153691	8.948092	8.637237	8.631582	8.638577	7.722331
PF3D7_1366000	7.221196	7.507079	7.553078	5.583375	6.069088	6.304936
PF3D7_1366100	4.947397	5.021718	5.082396	5.90039	6.210625	5.852554
PF3D7_1366200	6.599456	7.045258	6.103558	5.967437	6.809707	7.506757
PF3D7_1366300	5.265794	4.944347	5.032974	5.042461	4.951825	4.930612
PF3D7_1366400	7.010651	7.048875	6.469967	6.730814	6.937753	6.469967
PF3D7_1366500	7.431243	8.618991	8.037923	7.848347	8.178369	8.57534
PF3D7_1366600	7.567159	7.307411	7.129175	7.304942	7.125654	7.200237
PF3D7_1366700	5.263143	4.698116	5.30071	5.039341	5.075688	5.212232
PF3D7_1366800	10.498484	10.300496	10.081855	10.260802	10.446756	10.49511
PF3D7_1366900	6.950823	6.927693	7.011364	6.915386	6.553879	6.785263
PF3D7_1367000	9.502919	9.867254	9.305932	9.216935	9.382357	9.60575
PF3D7_1367100	6.900768	6.775653	6.467142	6.578192	6.683968	6.449537
PF3D7_1367200	4.811141	4.329729	5.08257	4.764902	5.726072	4.401585
PF3D7_1367300	5.760389	5.47511	6.182501	6.109854	5.972499	6.359991
PF3D7_1367400	5.503126	5.235033	5.075279	5.3523	5.202574	4.843395
PF3D7_1367500	6.524136	7.462637	7.104857	7.926352	9.007227	9.09058
PF3D7_1367600	5.316614	4.668344	5.13809	4.902066	4.534059	5.053961
PF3D7_1367700	6.48485	6.184889	5.910947	5.801245	5.789391	5.951306
PF3D7_1367800	4.780782	4.57062	4.530391	4.601131	4.613633	4.940901
PF3D7_1367900	4.094577	4.148323	4.208437	4.596348	4.148323	4.423262
PF3D7_1368000	6.193137	7.209339	6.580646	7.414019	7.962781	9.027452
PF3D7_1368100	8.133241	8.309012	7.851835	7.580265	7.447575	6.749992
PF3D7_1368200	7.262797	6.731196	6.242402	6.093572	5.592275	5.5251
PF3D7_1368300	5.425113	5.121278	4.67709	5.912034	5.112943	4.784635
PF3D7_1368400	5.753606	5.680003	5.452275	6.172782	6.350249	6.481634
PF3D7_1368500	4.646434	4.587758	4.619195	4.90626	5.086109	4.80827
PF3D7_1368600	6.654162	6.282244	5.755982	5.972197	6.900215	7.521484
PF3D7_1368700	6.42849	6.445849	6.569152	6.154322	6.253157	5.580966
PF3D7_1368800	4.737929	5.437538	5.146081	5.260825	5.171296	5.223706
PF3D7_1368900	7.774437	7.820032	7.887021	8.335292	8.717085	7.157914
PF3D7_1369000	5.030802	5.782397	5.534445	5.79797	5.556403	5.16178
PF3D7_1369100	3.846708	4.151736	4.205764	5.065809	4.256588	5.170947
PF3D7_1369200	4.589158	4.558608	4.458373	4.756456	4.797917	4.817178
PF3D7_1369300	4.567287	4.623342	5.486401	6.039553	5.923537	6.357187
PF3D7_1369400	4.719183	5.120121	4.797119	5.260233	4.93477	4.501358
PF3D7_1369500	5.92552	5.796067	5.466228	5.353564	5.515032	5.194045
PF3D7_1369600	5.103363	4.706927	4.417455	4.767118	4.896885	5.116576
PF3D7_1370300	9.17497	7.505724	9.445376	7.321739	7.675623	6.292901
PF3D7_1371600	4.94799	5.016027	5.220914	5.127904	4.977512	5.273718
PF3D7_1371900	5.616559	5.124319	4.917238	5.059482	4.670594	5.04191
PF3D7_1372000	5.420565	4.701724	4.957472	4.997451	5.097224	5.00454
PF3D7_1372100	4.972796	4.856424	4.703138	4.909412	4.586917	4.538901
PF3D7_1372200	14.382372	12.768914	14.466215	13.530676	13.213631	11.89401
PF3D7_1372300	5.36243	5.213833	6.042533	5.056703	4.485859	5.070184
PF3D7_1372400	5.318895	6.095531	5.304786	5.449656	5.18293	5.631873
PF3D7_1372500	4.849548	4.154451	4.432136	4.94949	4.705894	4.351086
PF3D7_1372600	7.605895	5.938336	5.465096	5.576603	5.442563	5.115864
PF3D7_1372700	5.742716	5.597492	5.384507	5.701892	5.216081	5.536329
PF3D7_1372800	4.561258	4.311904	4.290569	4.14028	4.429222	4.378332
PF3D7_1372900	4.444271	4.283874	5.039594	5.026305	5.165712	5.429098
PF3D7_1373000	5.894863	5.209758	5.681582	5.664216	5.298351	5.896581
PF3D7_1373100	4.572017	4.228299	4.741132	4.560322	4.208986	4.704364
PF3D7_1373200	5.327559	4.776376	5.470019	4.819455	4.703624	6.632033
PF3D7_1373300	5.495237	5.463415	5.34709	5.267212	5.848709	5.446141
PF3D7_1373400	5.611851	5.943615	5.699138	6.153747	5.664592	5.985836
PF3D7_1373500	6.619782	6.436751	6.880217	6.520997	6.531935	7.011706
PF3D7_1400100	6.032368	6.072928	5.991473	6.095898	5.8414	6.299499
PF3D7_1400200	5.686419	6.367271	5.943995	5.71291	5.778567	6.143035
PF3D7_1400300	6.04377	4.877088	6.181344	5.414885	5.538287	5.237817
PF3D7_1400400	5.494005	5.552338	5.362638	5.098076	5.026857	5.48895
PF3D7_1400500	5.695808	4.930998	6.017169	5.619143	5.782205	5.817675
PF3D7_1400600	6.894579	6.117283	6.323174	6.084268	6.455516	6.32302
